Calculating solvability percentage...

[Lower Bound, Upper Bound] | Solvable/Unsolvable/Intractable | Current seed | (Est. Confidence Interval: Continue/Re-eval)
--- Timeout = 500 milliseconds ---
[2.200, 3.811] | 53/1788/1 | 1841 | (1.074, 1.550)
[2.199, 3.809] | 53/1789/1 | 1842 | (1.073, 1.549)
[2.198, 3.807] | 53/1790/1 | 1843 | (1.073, 1.549)
[2.197, 3.805] | 53/1791/1 | 1844 | (1.072, 1.548)
[2.195, 3.803] | 53/1792/1 | 1845 | (1.071, 1.547)
[2.194, 3.801] | 53/1793/1 | 1846 | (1.071, 1.546)
[2.193, 3.799] | 53/1794/1 | 1847 | (1.070, 1.545)
[2.192, 3.797] | 53/1795/1 | 1848 | (1.070, 1.544)
[2.191, 3.795] | 53/1796/1 | 1849 | (1.069, 1.544)
[2.190, 3.793] | 53/1797/1 | 1850 | (1.069, 1.543)
[2.188, 3.791] | 53/1798/1 | 1851 | (1.068, 1.542)
[2.187, 3.789] | 53/1799/1 | 1852 | (1.067, 1.541)
[2.186, 3.787] | 53/1800/1 | 1853 | (1.067, 1.540)
[2.185, 3.785] | 53/1801/1 | 1854 | (1.066, 1.540)
[2.184, 3.783] | 53/1802/1 | 1855 | (1.066, 1.539)
[2.182, 3.781] | 53/1803/1 | 1856 | (1.065, 1.538)
[2.181, 3.779] | 53/1804/1 | 1857 | (1.065, 1.537)
[2.180, 3.777] | 53/1805/1 | 1858 | (1.064, 1.536)
[2.179, 3.775] | 53/1806/1 | 1859 | (1.063, 1.536)
[2.178, 3.773] | 53/1807/1 | 1860 | (1.063, 1.535)
[2.177, 3.771] | 53/1808/1 | 1861 | (1.062, 1.534)
[2.175, 3.769] | 53/1809/1 | 1862 | (1.062, 1.533)
[2.174, 3.767] | 53/1810/1 | 1863 | (1.061, 1.532)
[2.173, 3.765] | 53/1811/1 | 1864 | (1.061, 1.531)
[2.172, 3.763] | 53/1812/1 | 1865 | (1.060, 1.531)
[2.171, 3.761] | 53/1813/1 | 1866 | (1.060, 1.530)
[2.170, 3.759] | 53/1814/1 | 1867 | (1.059, 1.529)
[2.168, 3.757] | 53/1815/1 | 1868 | (1.058, 1.528)
[2.167, 3.755] | 53/1816/1 | 1869 | (1.058, 1.527)
[2.166, 3.753] | 53/1817/1 | 1870 | (1.057, 1.527)
[2.165, 3.751] | 53/1818/1 | 1871 | (1.057, 1.526)
[2.164, 3.749] | 53/1819/1 | 1872 | (1.056, 1.525)
[2.163, 3.747] | 53/1820/1 | 1873 | (1.056, 1.524)
[2.161, 3.745] | 53/1821/1 | 1874 | (1.055, 1.523)
[2.160, 3.743] | 53/1822/1 | 1875 | (1.055, 1.523)
[2.159, 3.741] | 53/1823/1 | 1876 | (1.054, 1.522)
[2.158, 3.739] | 53/1824/1 | 1877 | (1.053, 1.521)
[2.157, 3.737] | 53/1825/1 | 1878 | (1.053, 1.520)
[2.156, 3.735] | 53/1826/1 | 1879 | (1.052, 1.519)
[2.154, 3.733] | 53/1827/1 | 1880 | (1.052, 1.519)
[2.153, 3.731] | 53/1828/1 | 1881 | (1.051, 1.518)
[2.152, 3.729] | 53/1829/1 | 1882 | (1.051, 1.517)
[2.151, 3.727] | 53/1830/1 | 1883 | (1.050, 1.516)
[2.150, 3.725] | 53/1831/1 | 1884 | (1.050, 1.515)
[2.149, 3.723] | 53/1832/1 | 1885 | (1.049, 1.515)
[2.148, 3.721] | 53/1833/1 | 1886 | (1.048, 1.514)
[2.146, 3.719] | 53/1834/1 | 1887 | (1.048, 1.513)
[2.145, 3.717] | 53/1835/1 | 1888 | (1.047, 1.512)
[2.144, 3.715] | 53/1836/1 | 1889 | (1.047, 1.512)
[2.143, 3.713] | 53/1837/1 | 1890 | (1.046, 1.511)
[2.142, 3.711] | 53/1838/1 | 1891 | (1.046, 1.510)
[2.141, 3.709] | 53/1839/1 | 1892 | (1.045, 1.509)
[2.140, 3.707] | 53/1840/1 | 1893 | (1.045, 1.508)
[2.139, 3.705] | 53/1841/1 | 1894 | (1.044, 1.508)
[2.137, 3.703] | 53/1842/1 | 1895 | (1.044, 1.507)
[2.136, 3.702] | 53/1843/1 | 1896 | (1.043, 1.506)
[2.135, 3.700] | 53/1844/1 | 1897 | (1.042, 1.505)
[2.134, 3.698] | 53/1845/1 | 1898 | (1.042, 1.505)
[2.133, 3.696] | 53/1846/1 | 1899 | (1.041, 1.504)
[2.132, 3.694] | 53/1847/1 | 1900 | (1.041, 1.503)
[2.131, 3.692] | 53/1848/1 | 1901 | (1.040, 1.502)
[2.130, 3.690] | 53/1849/1 | 1902 | (1.040, 1.501)
[2.128, 3.688] | 53/1850/1 | 1903 | (1.039, 1.501)
[2.127, 3.686] | 53/1851/1 | 1904 | (1.039, 1.500)
[2.126, 3.684] | 53/1852/1 | 1905 | (1.038, 1.499)
[2.125, 3.682] | 53/1853/1 | 1906 | (1.038, 1.498)
[2.124, 3.680] | 53/1854/1 | 1907 | (1.037, 1.498)
[2.123, 3.678] | 53/1855/1 | 1908 | (1.037, 1.497)
[2.122, 3.676] | 53/1856/1 | 1909 | (1.036, 1.496)
[2.121, 3.675] | 53/1857/1 | 1910 | (1.035, 1.495)
[2.119, 3.673] | 53/1858/1 | 1911 | (1.035, 1.494)
[2.118, 3.671] | 53/1859/1 | 1912 | (1.034, 1.494)
[2.117, 3.669] | 53/1860/1 | 1913 | (1.034, 1.493)
[2.116, 3.667] | 53/1861/1 | 1914 | (1.033, 1.492)
[2.115, 3.665] | 53/1862/1 | 1915 | (1.033, 1.491)
[2.159, 3.722] | 54/1862/1 | 1916 | (1.040, 1.504)
[2.158, 3.720] | 54/1863/1 | 1917 | (1.039, 1.503)
[2.157, 3.718] | 54/1864/1 | 1918 | (1.039, 1.502)
[2.156, 3.716] | 54/1865/1 | 1919 | (1.038, 1.501)
[2.155, 3.714] | 54/1866/1 | 1920 | (1.038, 1.501)
[2.154, 3.712] | 54/1867/1 | 1921 | (1.037, 1.500)
[2.153, 3.710] | 54/1868/1 | 1922 | (1.037, 1.499)
[2.152, 3.708] | 54/1869/1 | 1923 | (1.036, 1.498)
[2.150, 3.706] | 54/1870/1 | 1924 | (1.035, 1.498)
[2.149, 3.704] | 54/1871/1 | 1925 | (1.035, 1.497)
[2.148, 3.702] | 54/1872/1 | 1926 | (1.034, 1.496)
[2.147, 3.701] | 54/1873/1 | 1927 | (1.034, 1.495)
[2.146, 3.699] | 54/1874/1 | 1928 | (1.033, 1.495)
[2.145, 3.697] | 54/1875/1 | 1929 | (1.033, 1.494)
[2.144, 3.695] | 54/1876/1 | 1930 | (1.032, 1.493)
[2.143, 3.693] | 54/1877/1 | 1931 | (1.032, 1.492)
[2.141, 3.691] | 54/1878/1 | 1932 | (1.031, 1.491)
[2.140, 3.689] | 54/1879/1 | 1933 | (1.031, 1.491)
[2.139, 3.687] | 54/1880/1 | 1934 | (1.030, 1.490)
[2.138, 3.685] | 54/1881/1 | 1935 | (1.030, 1.489)
[2.137, 3.683] | 54/1882/1 | 1936 | (1.029, 1.488)
[2.136, 3.682] | 54/1883/1 | 1937 | (1.029, 1.488)
[2.135, 3.680] | 54/1884/1 | 1938 | (1.028, 1.487)
[2.134, 3.678] | 54/1885/1 | 1939 | (1.028, 1.486)
[2.133, 3.676] | 54/1886/1 | 1940 | (1.027, 1.485)
[2.132, 3.674] | 54/1887/1 | 1941 | (1.027, 1.485)
[2.130, 3.672] | 54/1888/1 | 1942 | (1.026, 1.484)
[2.129, 3.670] | 54/1889/1 | 1943 | (1.025, 1.483)
[2.128, 3.668] | 54/1890/1 | 1944 | (1.025, 1.482)
[2.127, 3.666] | 54/1891/1 | 1945 | (1.024, 1.482)
[2.126, 3.665] | 54/1892/1 | 1946 | (1.024, 1.481)
[2.125, 3.663] | 54/1893/1 | 1947 | (1.023, 1.480)
[2.124, 3.661] | 54/1894/1 | 1948 | (1.023, 1.479)
[2.123, 3.659] | 54/1895/1 | 1949 | (1.022, 1.479)
[2.122, 3.657] | 54/1896/1 | 1950 | (1.022, 1.478)
[2.121, 3.655] | 54/1897/1 | 1951 | (1.021, 1.477)
[2.119, 3.653] | 54/1898/1 | 1952 | (1.021, 1.476)
[2.118, 3.652] | 54/1899/1 | 1953 | (1.020, 1.476)
[2.117, 3.650] | 54/1900/1 | 1954 | (1.020, 1.475)
[2.116, 3.648] | 54/1901/1 | 1955 | (1.019, 1.474)
[2.115, 3.646] | 54/1902/1 | 1956 | (1.019, 1.473)
[2.114, 3.644] | 54/1903/1 | 1957 | (1.018, 1.473)
[2.113, 3.642] | 54/1904/1 | 1958 | (1.018, 1.472)
[2.112, 3.640] | 54/1905/1 | 1959 | (1.017, 1.471)
[2.155, 3.696] | 55/1905/1 | 1960 | (1.024, 1.483)
[2.199, 3.751] | 56/1905/1 | 1961 | (1.031, 1.495)
[2.198, 3.749] | 56/1906/1 | 1962 | (1.030, 1.494)
[2.197, 3.747] | 56/1907/1 | 1963 | (1.030, 1.494)
[2.195, 3.745] | 56/1908/1 | 1964 | (1.029, 1.493)
[2.194, 3.743] | 56/1909/1 | 1965 | (1.028, 1.492)
[2.193, 3.742] | 56/1910/1 | 1966 | (1.028, 1.491)
[2.192, 3.740] | 56/1911/1 | 1967 | (1.027, 1.491)
[2.191, 3.738] | 56/1912/1 | 1968 | (1.027, 1.490)
[2.190, 3.736] | 56/1913/1 | 1969 | (1.026, 1.489)
[2.189, 3.734] | 56/1914/1 | 1970 | (1.026, 1.488)
[2.188, 3.732] | 56/1915/1 | 1971 | (1.025, 1.488)
[2.187, 3.730] | 56/1916/1 | 1972 | (1.025, 1.487)
[2.185, 3.728] | 56/1917/1 | 1973 | (1.024, 1.486)
[2.184, 3.726] | 56/1918/1 | 1974 | (1.024, 1.485)
[2.183, 3.725] | 56/1919/1 | 1975 | (1.023, 1.485)
[2.182, 3.723] | 56/1920/1 | 1976 | (1.023, 1.484)
[2.181, 3.721] | 56/1921/1 | 1977 | (1.022, 1.483)
[2.180, 3.719] | 56/1922/1 | 1978 | (1.022, 1.482)
[2.179, 3.717] | 56/1923/1 | 1979 | (1.021, 1.482)
[2.178, 3.715] | 56/1924/1 | 1980 | (1.021, 1.481)
[2.177, 3.713] | 56/1925/1 | 1981 | (1.020, 1.480)
[2.175, 3.711] | 56/1926/1 | 1982 | (1.020, 1.480)
[2.174, 3.710] | 56/1927/1 | 1983 | (1.019, 1.479)
[2.173, 3.708] | 56/1928/1 | 1984 | (1.019, 1.478)
[2.172, 3.706] | 56/1929/1 | 1985 | (1.018, 1.477)
[2.171, 3.704] | 56/1930/1 | 1986 | (1.018, 1.477)
[2.170, 3.702] | 56/1931/1 | 1987 | (1.017, 1.476)
[2.169, 3.700] | 56/1932/1 | 1988 | (1.017, 1.475)
[2.168, 3.698] | 56/1933/1 | 1989 | (1.016, 1.474)
[2.167, 3.697] | 56/1934/1 | 1990 | (1.016, 1.474)
[2.166, 3.695] | 56/1935/1 | 1991 | (1.015, 1.473)
[2.165, 3.693] | 56/1936/1 | 1992 | (1.015, 1.472)
[2.163, 3.691] | 56/1937/1 | 1993 | (1.014, 1.471)
[2.162, 3.689] | 56/1938/1 | 1994 | (1.014, 1.471)
[2.161, 3.687] | 56/1939/1 | 1995 | (1.013, 1.470)
[2.160, 3.686] | 56/1940/1 | 1996 | (1.013, 1.469)
[2.159, 3.684] | 56/1941/1 | 1997 | (1.012, 1.469)
[2.158, 3.682] | 56/1942/1 | 1998 | (1.012, 1.468)
[2.157, 3.680] | 56/1943/1 | 1999 | (1.011, 1.467)
[2.156, 3.678] | 56/1944/1 | 2000 | (1.011, 1.466)
[2.155, 3.676] | 56/1945/1 | 2001 | (1.010, 1.466)
[2.154, 3.675] | 56/1946/1 | 2002 | (1.010, 1.465)
[2.153, 3.673] | 56/1947/1 | 2003 | (1.009, 1.464)
[2.152, 3.671] | 56/1948/1 | 2004 | (1.009, 1.464)
[2.150, 3.669] | 56/1949/1 | 2005 | (1.008, 1.463)
[2.149, 3.667] | 56/1950/1 | 2006 | (1.008, 1.462)
[2.192, 3.721] | 57/1950/1 | 2007 | (1.014, 1.474)
[2.191, 3.719] | 57/1951/1 | 2008 | (1.014, 1.473)
[2.190, 3.718] | 57/1952/1 | 2009 | (1.013, 1.472)
[2.189, 3.716] | 57/1953/1 | 2010 | (1.013, 1.471)
[2.188, 3.714] | 57/1954/1 | 2011 | (1.012, 1.471)
[2.186, 3.712] | 57/1955/1 | 2012 | (1.012, 1.470)
[2.185, 3.710] | 57/1956/1 | 2013 | (1.011, 1.469)
[2.184, 3.708] | 57/1957/1 | 2014 | (1.011, 1.469)
[2.183, 3.707] | 57/1958/1 | 2015 | (1.010, 1.468)
[2.182, 3.705] | 57/1959/1 | 2016 | (1.010, 1.467)
[2.181, 3.703] | 57/1960/1 | 2017 | (1.009, 1.466)
[2.180, 3.701] | 57/1961/1 | 2018 | (1.009, 1.466)
[2.179, 3.699] | 57/1962/1 | 2019 | (1.008, 1.465)
[2.221, 3.753] | 58/1962/1 | 2020 | (1.015, 1.476)
[2.220, 3.751] | 58/1963/1 | 2021 | (1.014, 1.476)
[2.219, 3.749] | 58/1964/1 | 2022 | (1.014, 1.475)
[2.218, 3.747] | 58/1965/1 | 2023 | (1.013, 1.474)
[2.217, 3.745] | 58/1966/1 | 2024 | (1.013, 1.473)
[2.216, 3.744] | 58/1967/1 | 2025 | (1.012, 1.473)
[2.215, 3.742] | 58/1968/1 | 2026 | (1.012, 1.472)
[2.213, 3.740] | 58/1969/1 | 2027 | (1.011, 1.471)
[2.212, 3.738] | 58/1970/1 | 2028 | (1.011, 1.471)
[2.211, 3.736] | 58/1971/1 | 2029 | (1.010, 1.470)
[2.253, 3.789] | 59/1971/1 | 2030 | (1.016, 1.481)
[2.252, 3.788] | 59/1972/1 | 2031 | (1.016, 1.480)
[2.251, 3.786] | 59/1973/1 | 2032 | (1.015, 1.480)
[2.250, 3.784] | 59/1974/1 | 2033 | (1.015, 1.479)
[2.249, 3.782] | 59/1975/1 | 2034 | (1.014, 1.478)
[2.248, 3.780] | 59/1976/1 | 2035 | (1.014, 1.477)
[2.290, 3.833] | 60/1976/1 | 2036 | (1.020, 1.488)
[2.289, 3.831] | 60/1977/1 | 2037 | (1.020, 1.488)
[2.331, 3.884] | 61/1977/1 | 2038 | (1.026, 1.498)
[2.330, 3.882] | 61/1978/1 | 2039 | (1.025, 1.498)
[2.329, 3.880] | 61/1979/1 | 2040 | (1.025, 1.497)
[2.327, 3.878] | 61/1980/1 | 2041 | (1.024, 1.496)
[2.326, 3.876] | 61/1981/1 | 2042 | (1.024, 1.496)
[2.325, 3.875] | 61/1982/1 | 2043 | (1.023, 1.495)
[2.324, 3.873] | 61/1983/1 | 2044 | (1.023, 1.494)
[2.323, 3.871] | 61/1984/1 | 2045 | (1.022, 1.493)
[2.322, 3.869] | 61/1985/1 | 2046 | (1.022, 1.493)
[2.321, 3.867] | 61/1986/1 | 2047 | (1.021, 1.492)
[2.319, 3.865] | 61/1987/1 | 2048 | (1.021, 1.491)
[2.318, 3.863] | 61/1988/1 | 2049 | (1.020, 1.491)
[2.317, 3.861] | 61/1989/1 | 2050 | (1.020, 1.490)
[2.316, 3.860] | 61/1990/1 | 2051 | (1.019, 1.489)
[2.315, 3.858] | 61/1991/1 | 2052 | (1.019, 1.488)
[2.314, 3.856] | 61/1992/1 | 2053 | (1.018, 1.488)
[2.355, 3.908] | 62/1992/1 | 2054 | (1.024, 1.498)
[2.354, 3.906] | 62/1993/1 | 2055 | (1.024, 1.498)
[2.353, 3.904] | 62/1994/1 | 2056 | (1.023, 1.497)
[2.352, 3.902] | 62/1995/1 | 2057 | (1.023, 1.496)
[2.351, 3.901] | 62/1996/1 | 2058 | (1.022, 1.496)
[2.350, 3.899] | 62/1997/1 | 2059 | (1.022, 1.495)
[2.349, 3.897] | 62/1998/1 | 2060 | (1.021, 1.494)
[2.347, 3.895] | 62/1999/1 | 2061 | (1.021, 1.493)
[2.346, 3.893] | 62/2000/1 | 2062 | (1.020, 1.493)
[2.345, 3.891] | 62/2001/1 | 2063 | (1.020, 1.492)
[2.344, 3.889] | 62/2002/1 | 2064 | (1.019, 1.491)
[2.343, 3.887] | 62/2003/1 | 2065 | (1.019, 1.491)
[2.342, 3.886] | 62/2004/1 | 2066 | (1.018, 1.490)
[2.341, 3.884] | 62/2005/1 | 2067 | (1.018, 1.489)
[2.339, 3.882] | 62/2006/1 | 2068 | (1.017, 1.488)
[2.338, 3.880] | 62/2007/1 | 2069 | (1.017, 1.488)
[2.337, 3.878] | 62/2008/1 | 2070 | (1.016, 1.487)
[2.336, 3.876] | 62/2009/1 | 2071 | (1.016, 1.486)
[2.335, 3.874] | 62/2010/1 | 2072 | (1.016, 1.486)
[2.334, 3.873] | 62/2011/1 | 2073 | (1.015, 1.485)
[2.333, 3.871] | 62/2012/1 | 2074 | (1.015, 1.484)
[2.332, 3.869] | 62/2013/1 | 2075 | (1.014, 1.484)
[2.330, 3.867] | 62/2014/1 | 2076 | (1.014, 1.483)
[2.329, 3.865] | 62/2015/1 | 2077 | (1.013, 1.482)
[2.328, 3.863] | 62/2016/1 | 2078 | (1.013, 1.481)
[2.327, 3.861] | 62/2017/1 | 2079 | (1.012, 1.481)
[2.326, 3.860] | 62/2018/1 | 2080 | (1.012, 1.480)
[2.325, 3.858] | 62/2019/1 | 2081 | (1.011, 1.479)
[2.324, 3.856] | 62/2020/1 | 2082 | (1.011, 1.479)
[2.323, 3.854] | 62/2021/1 | 2083 | (1.010, 1.478)
[2.321, 3.852] | 62/2022/1 | 2084 | (1.010, 1.477)
[2.320, 3.850] | 62/2023/1 | 2085 | (1.009, 1.477)
[2.319, 3.849] | 62/2024/1 | 2086 | (1.009, 1.476)
[2.318, 3.847] | 62/2025/1 | 2087 | (1.008, 1.475)
[2.317, 3.845] | 62/2026/1 | 2088 | (1.008, 1.474)
[2.316, 3.843] | 62/2027/1 | 2089 | (1.007, 1.474)
[2.315, 3.841] | 62/2028/1 | 2090 | (1.007, 1.473)
[2.314, 3.839] | 62/2029/1 | 2091 | (1.006, 1.472)
[2.313, 3.838] | 62/2030/1 | 2092 | (1.006, 1.472)
[2.311, 3.836] | 62/2031/1 | 2093 | (1.005, 1.471)
[2.310, 3.834] | 62/2032/1 | 2094 | (1.005, 1.470)
[2.309, 3.832] | 62/2033/1 | 2095 | (1.005, 1.470)
[2.308, 3.830] | 62/2034/1 | 2096 | (1.004, 1.469)
[2.307, 3.828] | 62/2035/1 | 2097 | (1.004, 1.468)
[2.306, 3.827] | 62/2036/1 | 2098 | (1.003, 1.468)
[2.305, 3.825] | 62/2037/1 | 2099 | (1.003, 1.467)
[2.304, 3.823] | 62/2038/1 | 2100 | (1.002, 1.466)
[2.303, 3.821] | 62/2039/1 | 2101 | (1.002, 1.466)
[2.302, 3.819] | 62/2040/1 | 2102 | (1.001, 1.465)
[2.300, 3.818] | 62/2041/1 | 2103 | (1.001, 1.464)
[2.299, 3.816] | 62/2042/1 | 2104 | (1.000, 1.463)
[2.298, 3.814] | 62/2043/1 | 2105 | (1.000, 1.463)
[2.297, 3.812] | 62/2044/1 | 2106 | (0.999, 1.462)
[2.296, 3.810] | 62/2045/1 | 2107 | (0.999, 1.461)
[2.295, 3.809] | 62/2046/1 | 2108 | (0.998, 1.461)
[2.294, 3.807] | 62/2047/1 | 2109 | (0.998, 1.460)
[2.293, 3.805] | 62/2048/1 | 2110 | (0.998, 1.459)
[2.333, 3.856] | 63/2048/1 | 2111 | (1.003, 1.470)
[2.332, 3.854] | 63/2049/1 | 2112 | (1.003, 1.469)
[2.331, 3.852] | 63/2050/1 | 2113 | (1.002, 1.468)
[2.330, 3.850] | 63/2051/1 | 2114 | (1.002, 1.468)
[2.329, 3.849] | 63/2052/1 | 2115 | (1.001, 1.467)
[2.328, 3.847] | 63/2053/1 | 2116 | (1.001, 1.466)
[2.327, 3.845] | 63/2054/1 | 2117 | (1.000, 1.466)
[2.326, 3.843] | 63/2055/1 | 2118 | (1.000, 1.465)
[2.325, 3.841] | 63/2056/1 | 2119 | (1.000, 1.464)
[2.324, 3.840] | 63/2057/1 | 2120 | (0.999, 1.464)
[2.322, 3.838] | 63/2058/1 | 2121 | (0.999, 1.463)
[2.321, 3.836] | 63/2059/1 | 2122 | (0.998, 1.462)
[2.320, 3.834] | 63/2060/1 | 2123 | (0.998, 1.462)
[2.319, 3.832] | 63/2061/1 | 2124 | (0.997, 1.461)
[2.318, 3.831] | 63/2062/1 | 2125 | (0.997, 1.460)
[2.317, 3.829] | 63/2063/1 | 2126 | (0.996, 1.460)
[2.316, 3.827] | 63/2064/1 | 2127 | (0.996, 1.459)
[2.315, 3.825] | 63/2065/1 | 2128 | (0.995, 1.458)
[2.314, 3.823] | 63/2066/1 | 2129 | (0.995, 1.457)
[2.313, 3.822] | 63/2067/1 | 2130 | (0.994, 1.457)
[2.312, 3.820] | 63/2068/1 | 2131 | (0.994, 1.456)
[2.310, 3.818] | 63/2069/1 | 2132 | (0.994, 1.455)
[2.309, 3.816] | 63/2070/1 | 2133 | (0.993, 1.455)
[2.308, 3.815] | 63/2071/1 | 2134 | (0.993, 1.454)
[2.307, 3.813] | 63/2072/1 | 2135 | (0.992, 1.453)
[2.306, 3.811] | 63/2073/1 | 2136 | (0.992, 1.453)
[2.305, 3.809] | 63/2074/1 | 2137 | (0.991, 1.452)
[2.304, 3.807] | 63/2075/1 | 2138 | (0.991, 1.451)
[2.303, 3.806] | 63/2076/1 | 2139 | (0.990, 1.451)
[2.302, 3.804] | 63/2077/1 | 2140 | (0.990, 1.450)
[2.301, 3.802] | 63/2078/1 | 2141 | (0.989, 1.449)
[2.300, 3.800] | 63/2079/1 | 2142 | (0.989, 1.449)
[2.299, 3.799] | 63/2080/1 | 2143 | (0.989, 1.448)
[2.297, 3.797] | 63/2081/1 | 2144 | (0.988, 1.447)
[2.296, 3.795] | 63/2082/1 | 2145 | (0.988, 1.447)
[2.295, 3.793] | 63/2083/1 | 2146 | (0.987, 1.446)
[2.294, 3.792] | 63/2084/1 | 2147 | (0.987, 1.445)
[2.293, 3.790] | 63/2085/1 | 2148 | (0.986, 1.445)
[2.292, 3.788] | 63/2086/1 | 2149 | (0.986, 1.444)
[2.291, 3.786] | 63/2087/1 | 2150 | (0.985, 1.444)
[2.290, 3.785] | 63/2088/1 | 2151 | (0.985, 1.443)
[2.289, 3.783] | 63/2089/1 | 2152 | (0.984, 1.442)
[2.288, 3.781] | 63/2090/1 | 2153 | (0.984, 1.442)
[2.287, 3.779] | 63/2091/1 | 2154 | (0.984, 1.441)
[2.286, 3.778] | 63/2092/1 | 2155 | (0.983, 1.440)
[2.285, 3.776] | 63/2093/1 | 2156 | (0.983, 1.440)
[2.324, 3.826] | 64/2093/1 | 2157 | (0.988, 1.450)
[2.323, 3.824] | 64/2094/1 | 2158 | (0.988, 1.449)
[2.322, 3.822] | 64/2095/1 | 2159 | (0.987, 1.448)
[2.321, 3.820] | 64/2096/1 | 2160 | (0.987, 1.448)
[2.320, 3.819] | 64/2097/1 | 2161 | (0.987, 1.447)
[2.319, 3.817] | 64/2098/1 | 2162 | (0.986, 1.446)
[2.318, 3.815] | 64/2099/1 | 2163 | (0.986, 1.446)
[2.317, 3.813] | 64/2100/1 | 2164 | (0.985, 1.445)
[2.316, 3.812] | 64/2101/1 | 2165 | (0.985, 1.444)
[2.315, 3.810] | 64/2102/1 | 2166 | (0.984, 1.444)
[2.314, 3.808] | 64/2103/1 | 2167 | (0.984, 1.443)
[2.313, 3.806] | 64/2104/1 | 2168 | (0.983, 1.442)
[2.312, 3.805] | 64/2105/1 | 2169 | (0.983, 1.442)
[2.311, 3.803] | 64/2106/1 | 2170 | (0.982, 1.441)
[2.309, 3.801] | 64/2107/1 | 2171 | (0.982, 1.440)
[2.308, 3.799] | 64/2108/1 | 2172 | (0.982, 1.440)
[2.307, 3.798] | 64/2109/1 | 2173 | (0.981, 1.439)
[2.306, 3.796] | 64/2110/1 | 2174 | (0.981, 1.438)
[2.305, 3.794] | 64/2111/1 | 2175 | (0.980, 1.438)
[2.304, 3.792] | 64/2112/1 | 2176 | (0.980, 1.437)
[2.303, 3.791] | 64/2113/1 | 2177 | (0.979, 1.437)
[2.302, 3.789] | 64/2114/1 | 2178 | (0.979, 1.436)
[2.301, 3.787] | 64/2115/1 | 2179 | (0.978, 1.435)
[2.300, 3.785] | 64/2116/1 | 2180 | (0.978, 1.435)
[2.299, 3.784] | 64/2117/1 | 2181 | (0.978, 1.434)
[2.298, 3.782] | 64/2118/1 | 2182 | (0.977, 1.433)
[2.297, 3.780] | 64/2119/1 | 2183 | (0.977, 1.433)
[2.296, 3.779] | 64/2120/1 | 2184 | (0.976, 1.432)
[2.295, 3.777] | 64/2121/1 | 2185 | (0.976, 1.431)
[2.294, 3.775] | 64/2122/1 | 2186 | (0.975, 1.431)
[2.293, 3.773] | 64/2123/1 | 2187 | (0.975, 1.430)
[2.291, 3.772] | 64/2124/1 | 2188 | (0.975, 1.429)
[2.290, 3.770] | 64/2125/1 | 2189 | (0.974, 1.429)
[2.289, 3.768] | 64/2126/1 | 2190 | (0.974, 1.428)
[2.288, 3.767] | 64/2127/1 | 2191 | (0.973, 1.428)
[2.287, 3.765] | 64/2128/1 | 2192 | (0.973, 1.427)
[2.327, 3.814] | 65/2128/1 | 2193 | (0.978, 1.437)
[2.325, 3.812] | 65/2129/1 | 2194 | (0.978, 1.436)
[2.324, 3.810] | 65/2130/1 | 2195 | (0.977, 1.435)
[2.323, 3.809] | 65/2131/1 | 2196 | (0.977, 1.435)
[2.322, 3.807] | 65/2132/1 | 2197 | (0.977, 1.434)
[2.321, 3.805] | 65/2133/1 | 2198 | (0.976, 1.433)
[2.320, 3.803] | 65/2134/1 | 2199 | (0.976, 1.433)
[2.319, 3.802] | 65/2135/1 | 2200 | (0.975, 1.432)
[2.318, 3.800] | 65/2136/1 | 2201 | (0.975, 1.432)
[2.317, 3.798] | 65/2137/1 | 2202 | (0.974, 1.431)
[2.316, 3.797] | 65/2138/1 | 2203 | (0.974, 1.430)
[2.315, 3.795] | 65/2139/1 | 2204 | (0.973, 1.430)
[2.314, 3.793] | 65/2140/1 | 2205 | (0.973, 1.429)
[2.313, 3.791] | 65/2141/1 | 2206 | (0.973, 1.428)
[2.312, 3.790] | 65/2142/1 | 2207 | (0.972, 1.428)
[2.311, 3.788] | 65/2143/1 | 2208 | (0.972, 1.427)
[2.310, 3.786] | 65/2144/1 | 2209 | (0.971, 1.426)
[2.349, 3.835] | 66/2144/1 | 2210 | (0.977, 1.436)
[2.348, 3.833] | 66/2145/1 | 2211 | (0.976, 1.435)
[2.346, 3.831] | 66/2146/1 | 2212 | (0.976, 1.435)
[2.345, 3.830] | 66/2147/1 | 2213 | (0.975, 1.434)
[2.344, 3.828] | 66/2148/1 | 2214 | (0.975, 1.434)
[2.343, 3.826] | 66/2149/1 | 2215 | (0.975, 1.433)
[2.342, 3.825] | 66/2150/1 | 2216 | (0.974, 1.432)
[2.341, 3.823] | 66/2151/1 | 2217 | (0.974, 1.432)
[2.340, 3.821] | 66/2152/1 | 2218 | (0.973, 1.431)
[2.339, 3.819] | 66/2153/1 | 2219 | (0.973, 1.430)
[2.338, 3.818] | 66/2154/1 | 2220 | (0.972, 1.430)
[2.337, 3.816] | 66/2155/1 | 2221 | (0.972, 1.429)
[2.336, 3.814] | 66/2156/1 | 2222 | (0.972, 1.428)
[2.335, 3.813] | 66/2157/1 | 2223 | (0.971, 1.428)
[2.334, 3.811] | 66/2158/1 | 2224 | (0.971, 1.427)
[2.333, 3.809] | 66/2159/1 | 2225 | (0.970, 1.427)
[2.332, 3.807] | 66/2160/1 | 2226 | (0.970, 1.426)
