Calculating solvability percentage...

[Lower Bound, Upper Bound] | (Solvable/Unsolvable/Intractable) | Current seed
[51.153, 55.465] | (1723/1507/29) | 3258
[51.168, 55.479] | (1724/1507/29) | 3259
[51.152, 55.462] | (1724/1508/29) | 3260
[51.166, 55.476] | (1725/1508/29) | 3261
[51.181, 55.490] | (1726/1508/29) | 3262
[51.165, 55.473] | (1726/1509/29) | 3263
[51.149, 55.457] | (1726/1510/29) | 3264
[51.133, 55.440] | (1726/1511/29) | 3265
[51.148, 55.454] | (1727/1511/29) | 3266
[51.132, 55.437] | (1727/1512/29) | 3267
[51.147, 55.451] | (1728/1512/29) | 3268
[51.131, 55.435] | (1728/1513/29) | 3269
[51.145, 55.448] | (1729/1513/29) | 3270
[51.160, 55.462] | (1730/1513/29) | 3271
[51.175, 55.476] | (1731/1513/29) | 3272
[51.189, 55.490] | (1732/1513/29) | 3273
[51.204, 55.504] | (1733/1513/29) | 3274
[51.219, 55.517] | (1734/1513/29) | 3275
[51.233, 55.531] | (1735/1513/29) | 3276
[51.217, 55.515] | (1735/1514/29) | 3277
[51.202, 55.528] | (1735/1514/30) | 3278
[51.186, 55.512] | (1735/1515/30) | 3279
[51.170, 55.495] | (1735/1516/30) | 3280
[51.154, 55.479] | (1735/1517/30) | 3281
[51.169, 55.492] | (1736/1517/30) | 3282
[51.153, 55.476] | (1736/1518/30) | 3283
[51.137, 55.459] | (1736/1519/30) | 3284
[51.151, 55.473] | (1737/1519/30) | 3285
[51.136, 55.456] | (1737/1520/30) | 3286
[51.150, 55.470] | (1738/1520/30) | 3287
[51.134, 55.454] | (1738/1521/30) | 3288
[51.119, 55.437] | (1738/1522/30) | 3289
[51.133, 55.451] | (1739/1522/30) | 3290
[51.117, 55.434] | (1739/1523/30) | 3291
[51.102, 55.418] | (1739/1524/30) | 3292
[51.116, 55.431] | (1740/1524/30) | 3293
[51.100, 55.415] | (1740/1525/30) | 3294
[51.085, 55.398] | (1740/1526/30) | 3295
[51.069, 55.382] | (1740/1527/30) | 3296
[51.053, 55.366] | (1740/1528/30) | 3297
[51.068, 55.379] | (1741/1528/30) | 3298
[51.082, 55.393] | (1742/1528/30) | 3299
[51.067, 55.377] | (1742/1529/30) | 3300
[51.051, 55.360] | (1742/1530/30) | 3301
[51.065, 55.374] | (1743/1530/30) | 3302
[51.050, 55.357] | (1743/1531/30) | 3303
[51.034, 55.341] | (1743/1532/30) | 3304
[51.049, 55.355] | (1744/1532/30) | 3305
[51.033, 55.338] | (1744/1533/30) | 3306
[51.047, 55.352] | (1745/1533/30) | 3307
[51.032, 55.336] | (1745/1534/30) | 3308
[51.046, 55.349] | (1746/1534/30) | 3309
[51.031, 55.333] | (1746/1535/30) | 3310
[51.045, 55.346] | (1747/1535/30) | 3311
[51.060, 55.360] | (1748/1535/30) | 3312
[51.044, 55.344] | (1748/1536/30) | 3313
[51.058, 55.357] | (1749/1536/30) | 3314
[51.043, 55.341] | (1749/1537/30) | 3315
[51.057, 55.355] | (1750/1537/30) | 3316
[51.072, 55.368] | (1751/1537/30) | 3317
[51.056, 55.352] | (1751/1538/30) | 3318
[51.041, 55.336] | (1751/1539/30) | 3319
[51.025, 55.319] | (1751/1540/30) | 3320
[51.009, 55.303] | (1751/1541/30) | 3321
[50.994, 55.287] | (1751/1542/30) | 3322
[51.008, 55.300] | (1752/1542/30) | 3323
[51.023, 55.314] | (1753/1542/30) | 3324
[51.007, 55.298] | (1753/1543/30) | 3325
[51.021, 55.311] | (1754/1543/30) | 3326
[51.006, 55.295] | (1754/1544/30) | 3327
[51.020, 55.309] | (1755/1544/30) | 3328
[51.005, 55.292] | (1755/1545/30) | 3329
[51.019, 55.306] | (1756/1545/30) | 3330
[51.004, 55.290] | (1756/1546/30) | 3331
[51.018, 55.303] | (1757/1546/30) | 3332
[51.003, 55.287] | (1757/1547/30) | 3333
[50.987, 55.271] | (1757/1548/30) | 3334
[50.971, 55.254] | (1757/1549/30) | 3335
[50.956, 55.238] | (1757/1550/30) | 3336
[50.970, 55.252] | (1758/1550/30) | 3337
[50.985, 55.265] | (1759/1550/30) | 3338
[50.969, 55.249] | (1759/1551/30) | 3339
[50.984, 55.263] | (1760/1551/30) | 3340
[50.968, 55.247] | (1760/1552/30) | 3341
[50.983, 55.260] | (1761/1552/30) | 3342
[50.997, 55.274] | (1762/1552/30) | 3343
[50.982, 55.258] | (1762/1553/30) | 3344
[50.996, 55.271] | (1763/1553/30) | 3345
[50.980, 55.255] | (1763/1554/30) | 3346
[50.965, 55.239] | (1763/1555/30) | 3347
[50.979, 55.252] | (1764/1555/30) | 3348
[50.994, 55.266] | (1765/1555/30) | 3349
[51.008, 55.279] | (1766/1555/30) | 3350
[51.022, 55.293] | (1767/1555/30) | 3351
[51.037, 55.306] | (1768/1555/30) | 3352
[51.021, 55.290] | (1768/1556/30) | 3353
[51.036, 55.304] | (1769/1556/30) | 3354
[51.020, 55.288] | (1769/1557/30) | 3355
[51.035, 55.301] | (1770/1557/30) | 3356
[51.019, 55.285] | (1770/1558/30) | 3357
[51.004, 55.269] | (1770/1559/30) | 3358
[51.018, 55.282] | (1771/1559/30) | 3359
[51.032, 55.296] | (1772/1559/30) | 3360
[51.017, 55.280] | (1772/1560/30) | 3361
[51.031, 55.293] | (1773/1560/30) | 3362
[51.016, 55.277] | (1773/1561/30) | 3363
[51.000, 55.261] | (1773/1562/30) | 3364
[50.985, 55.245] | (1773/1563/30) | 3365
[50.999, 55.258] | (1774/1563/30) | 3366
[51.014, 55.272] | (1775/1563/30) | 3367
[51.028, 55.285] | (1776/1563/30) | 3368
[51.042, 55.299] | (1777/1563/30) | 3369
[51.056, 55.312] | (1778/1563/30) | 3370
[51.071, 55.326] | (1779/1563/30) | 3371
[51.055, 55.310] | (1779/1564/30) | 3372
[51.040, 55.294] | (1779/1565/30) | 3373
[51.054, 55.307] | (1780/1565/30) | 3374
[51.068, 55.320] | (1781/1565/30) | 3375
[51.053, 55.304] | (1781/1566/30) | 3376
[51.067, 55.318] | (1782/1566/30) | 3377
[51.052, 55.302] | (1782/1567/30) | 3378
[51.037, 55.286] | (1782/1568/30) | 3379
[51.051, 55.299] | (1783/1568/30) | 3380
[51.035, 55.283] | (1783/1569/30) | 3381
[51.050, 55.296] | (1784/1569/30) | 3382
[51.034, 55.280] | (1784/1570/30) | 3383
[51.019, 55.264] | (1784/1571/30) | 3384
[51.033, 55.278] | (1785/1571/30) | 3385
[51.018, 55.262] | (1785/1572/30) | 3386
[51.003, 55.246] | (1785/1573/30) | 3387
[51.017, 55.259] | (1786/1573/30) | 3388
[51.002, 55.243] | (1786/1574/30) | 3389
[51.016, 55.257] | (1787/1574/30) | 3390
[51.030, 55.270] | (1788/1574/30) | 3391
[51.015, 55.254] | (1788/1575/30) | 3392
[51.029, 55.267] | (1789/1575/30) | 3393
[51.014, 55.251] | (1789/1576/30) | 3394
[51.028, 55.265] | (1790/1576/30) | 3395
[51.042, 55.278] | (1791/1576/30) | 3396
[51.056, 55.292] | (1792/1576/30) | 3397
[51.070, 55.305] | (1793/1576/30) | 3398
[51.055, 55.289] | (1793/1577/30) | 3399
[51.069, 55.302] | (1794/1577/30) | 3400
[51.083, 55.316] | (1795/1577/30) | 3401
[51.097, 55.329] | (1796/1577/30) | 3402
[51.112, 55.342] | (1797/1577/30) | 3403
[51.096, 55.356] | (1797/1577/31) | 3404
[51.081, 55.340] | (1797/1578/31) | 3405
[51.095, 55.353] | (1798/1578/31) | 3406
[51.080, 55.337] | (1798/1579/31) | 3407
[51.094, 55.350] | (1799/1579/31) | 3408
[51.079, 55.334] | (1799/1580/31) | 3409
[51.064, 55.318] | (1799/1581/31) | 3410
[51.048, 55.303] | (1799/1582/31) | 3411
[51.033, 55.287] | (1799/1583/31) | 3412
[51.018, 55.271] | (1799/1584/31) | 3413
[51.032, 55.284] | (1800/1584/31) | 3414
[51.046, 55.297] | (1801/1584/31) | 3415
[51.031, 55.281] | (1801/1585/31) | 3416
[51.045, 55.295] | (1802/1585/31) | 3417
[51.059, 55.308] | (1803/1585/31) | 3418
[51.044, 55.292] | (1803/1586/31) | 3419
[51.029, 55.276] | (1803/1587/31) | 3420
[51.043, 55.289] | (1804/1587/31) | 3421
[51.028, 55.274] | (1804/1588/31) | 3422
[51.012, 55.258] | (1804/1589/31) | 3423
[50.997, 55.242] | (1804/1590/31) | 3424
[51.011, 55.255] | (1805/1590/31) | 3425
[51.025, 55.268] | (1806/1590/31) | 3426
[51.010, 55.253] | (1806/1591/31) | 3427
[50.995, 55.237] | (1806/1592/31) | 3428
[51.009, 55.250] | (1807/1592/31) | 3429
[50.994, 55.234] | (1807/1593/31) | 3430
[50.979, 55.218] | (1807/1594/31) | 3431
[50.993, 55.232] | (1808/1594/31) | 3432
[50.978, 55.216] | (1808/1595/31) | 3433
[50.992, 55.229] | (1809/1595/31) | 3434
[50.977, 55.213] | (1809/1596/31) | 3435
[50.991, 55.227] | (1810/1596/31) | 3436
[50.976, 55.211] | (1810/1597/31) | 3437
[50.961, 55.195] | (1810/1598/31) | 3438
[50.975, 55.208] | (1811/1598/31) | 3439
[50.989, 55.222] | (1812/1598/31) | 3440
[50.974, 55.206] | (1812/1599/31) | 3441
[50.959, 55.190] | (1812/1600/31) | 3442
[50.973, 55.203] | (1813/1600/31) | 3443
[50.987, 55.216] | (1814/1600/31) | 3444
[51.001, 55.230] | (1815/1600/31) | 3445
[51.015, 55.243] | (1816/1600/31) | 3446
[51.000, 55.227] | (1816/1601/31) | 3447
[50.985, 55.211] | (1816/1602/31) | 3448
[50.999, 55.225] | (1817/1602/31) | 3449
[50.984, 55.238] | (1817/1602/32) | 3450
[50.997, 55.251] | (1818/1602/32) | 3451
[51.011, 55.264] | (1819/1602/32) | 3452
[51.025, 55.277] | (1820/1602/32) | 3453
[51.039, 55.290] | (1821/1602/32) | 3454
[51.053, 55.303] | (1822/1602/32) | 3455
[51.067, 55.317] | (1823/1602/32) | 3456
[51.081, 55.330] | (1824/1602/32) | 3457
[51.095, 55.343] | (1825/1602/32) | 3458
[51.080, 55.327] | (1825/1603/32) | 3459
[51.065, 55.311] | (1825/1604/32) | 3460
[51.050, 55.296] | (1825/1605/32) | 3461
[51.064, 55.309] | (1826/1605/32) | 3462
[51.049, 55.293] | (1826/1606/32) | 3463
[51.063, 55.306] | (1827/1606/32) | 3464
[51.077, 55.319] | (1828/1606/32) | 3465
[51.091, 55.332] | (1829/1606/32) | 3466
[51.076, 55.317] | (1829/1607/32) | 3467
[51.061, 55.301] | (1829/1608/32) | 3468
[51.046, 55.285] | (1829/1609/32) | 3469
[51.060, 55.299] | (1830/1609/32) | 3470
[51.045, 55.283] | (1830/1610/32) | 3471
[51.030, 55.267] | (1830/1611/32) | 3472
[51.043, 55.280] | (1831/1611/32) | 3473
[51.029, 55.265] | (1831/1612/32) | 3474
[51.042, 55.278] | (1832/1612/32) | 3475
[51.027, 55.262] | (1832/1613/32) | 3476
[51.041, 55.275] | (1833/1613/32) | 3477
[51.026, 55.260] | (1833/1614/32) | 3478
[51.040, 55.273] | (1834/1614/32) | 3479
[51.054, 55.286] | (1835/1614/32) | 3480
[51.039, 55.270] | (1835/1615/32) | 3481
[51.053, 55.283] | (1836/1615/32) | 3482
[51.067, 55.296] | (1837/1615/32) | 3483
[51.081, 55.309] | (1838/1615/32) | 3484
[51.094, 55.322] | (1839/1615/32) | 3485
[51.080, 55.307] | (1839/1616/32) | 3486
[51.093, 55.320] | (1840/1616/32) | 3487
[51.107, 55.333] | (1841/1616/32) | 3488
[51.092, 55.317] | (1841/1617/32) | 3489
[51.077, 55.302] | (1841/1618/32) | 3490
[51.091, 55.315] | (1842/1618/32) | 3491
[51.105, 55.328] | (1843/1618/32) | 3492
[51.119, 55.340] | (1844/1618/32) | 3493
[51.132, 55.353] | (1845/1618/32) | 3494
[51.146, 55.366] | (1846/1618/32) | 3495
[51.160, 55.379] | (1847/1618/32) | 3496
[51.145, 55.364] | (1847/1619/32) | 3497
[51.159, 55.377] | (1848/1619/32) | 3498
[51.173, 55.390] | (1849/1619/32) | 3499
[51.158, 55.374] | (1849/1620/32) | 3500
[51.171, 55.387] | (1850/1620/32) | 3501
[51.157, 55.372] | (1850/1621/32) | 3502
[51.142, 55.356] | (1850/1622/32) | 3503
[51.127, 55.341] | (1850/1623/32) | 3504
[51.112, 55.325] | (1850/1624/32) | 3505
[51.097, 55.310] | (1850/1625/32) | 3506
[51.111, 55.323] | (1851/1625/32) | 3507
[51.125, 55.335] | (1852/1625/32) | 3508
[51.110, 55.320] | (1852/1626/32) | 3509
[51.095, 55.305] | (1852/1627/32) | 3510
[51.080, 55.289] | (1852/1628/32) | 3511
[51.094, 55.302] | (1853/1628/32) | 3512
[51.108, 55.315] | (1854/1628/32) | 3513
[51.121, 55.328] | (1855/1628/32) | 3514
[51.106, 55.312] | (1855/1629/32) | 3515
[51.120, 55.325] | (1856/1629/32) | 3516
[51.105, 55.310] | (1856/1630/32) | 3517
[51.091, 55.294] | (1856/1631/32) | 3518
[51.076, 55.279] | (1856/1632/32) | 3519
[51.061, 55.292] | (1856/1632/33) | 3520
[51.075, 55.305] | (1857/1632/33) | 3521
[51.088, 55.318] | (1858/1632/33) | 3522
[51.102, 55.330] | (1859/1632/33) | 3523
[51.116, 55.343] | (1860/1632/33) | 3524
[51.101, 55.328] | (1860/1633/33) | 3525
[51.086, 55.312] | (1860/1634/33) | 3526
[51.100, 55.325] | (1861/1634/33) | 3527
[51.085, 55.310] | (1861/1635/33) | 3528
[51.070, 55.295] | (1861/1636/33) | 3529
[51.056, 55.279] | (1861/1637/33) | 3530
[51.041, 55.264] | (1861/1638/33) | 3531
[51.055, 55.277] | (1862/1638/33) | 3532
[51.040, 55.261] | (1862/1639/33) | 3533
[51.025, 55.246] | (1862/1640/33) | 3534
[51.039, 55.259] | (1863/1640/33) | 3535
[51.053, 55.272] | (1864/1640/33) | 3536
[51.066, 55.284] | (1865/1640/33) | 3537
[51.052, 55.269] | (1865/1641/33) | 3538
[51.037, 55.254] | (1865/1642/33) | 3539
[51.022, 55.239] | (1865/1643/33) | 3540
[51.008, 55.223] | (1865/1644/33) | 3541
[50.993, 55.208] | (1865/1645/33) | 3542
[50.978, 55.193] | (1865/1646/33) | 3543
[50.964, 55.177] | (1865/1647/33) | 3544
[50.949, 55.162] | (1865/1648/33) | 3545
[50.934, 55.147] | (1865/1649/33) | 3546
[50.948, 55.160] | (1866/1649/33) | 3547
[50.962, 55.172] | (1867/1649/33) | 3548
[50.975, 55.185] | (1868/1649/33) | 3549
[50.989, 55.198] | (1869/1649/33) | 3550
[51.002, 55.211] | (1870/1649/33) | 3551
[50.988, 55.196] | (1870/1650/33) | 3552
[50.973, 55.180] | (1870/1651/33) | 3553
[50.987, 55.193] | (1871/1651/33) | 3554
[50.972, 55.178] | (1871/1652/33) | 3555
[50.986, 55.191] | (1872/1652/33) | 3556
[50.999, 55.203] | (1873/1652/33) | 3557
[50.985, 55.188] | (1873/1653/33) | 3558
[50.998, 55.201] | (1874/1653/33) | 3559
[51.012, 55.214] | (1875/1653/33) | 3560
[50.997, 55.199] | (1875/1654/33) | 3561
[50.983, 55.183] | (1875/1655/33) | 3562
[50.996, 55.196] | (1876/1655/33) | 3563
[51.010, 55.209] | (1877/1655/33) | 3564
[51.023, 55.222] | (1878/1655/33) | 3565
[51.009, 55.206] | (1878/1656/33) | 3566
[50.994, 55.191] | (1878/1657/33) | 3567
[50.980, 55.176] | (1878/1658/33) | 3568
[50.993, 55.189] | (1879/1658/33) | 3569
[51.007, 55.201] | (1880/1658/33) | 3570
[51.020, 55.214] | (1881/1658/33) | 3571
[51.034, 55.227] | (1882/1658/33) | 3572
[51.019, 55.212] | (1882/1659/33) | 3573
[51.005, 55.197] | (1882/1660/33) | 3574
[50.990, 55.181] | (1882/1661/33) | 3575
[50.976, 55.166] | (1882/1662/33) | 3576
[50.989, 55.179] | (1883/1662/33) | 3577
[51.003, 55.192] | (1884/1662/33) | 3578
[50.988, 55.177] | (1884/1663/33) | 3579
[51.002, 55.189] | (1885/1663/33) | 3580
[50.987, 55.174] | (1885/1664/33) | 3581
[51.001, 55.187] | (1886/1664/33) | 3582
[51.014, 55.200] | (1887/1664/33) | 3583
[51.027, 55.212] | (1888/1664/33) | 3584
[51.041, 55.225] | (1889/1664/33) | 3585
[51.054, 55.238] | (1890/1664/33) | 3586
[51.040, 55.222] | (1890/1665/33) | 3587
[51.053, 55.235] | (1891/1665/33) | 3588
[51.067, 55.248] | (1892/1665/33) | 3589
[51.080, 55.260] | (1893/1665/33) | 3590
[51.066, 55.245] | (1893/1666/33) | 3591
[51.051, 55.230] | (1893/1667/33) | 3592
[51.037, 55.215] | (1893/1668/33) | 3593
[51.022, 55.200] | (1893/1669/33) | 3594
[51.036, 55.213] | (1894/1669/33) | 3595
[51.021, 55.198] | (1894/1670/33) | 3596
[51.035, 55.210] | (1895/1670/33) | 3597
[51.048, 55.223] | (1896/1670/33) | 3598
[51.061, 55.235] | (1897/1670/33) | 3599
[51.075, 55.248] | (1898/1670/33) | 3600
[51.060, 55.233] | (1898/1671/33) | 3601
[51.074, 55.246] | (1899/1671/33) | 3602
[51.059, 55.231] | (1899/1672/33) | 3603
[51.073, 55.243] | (1900/1672/33) | 3604
[51.058, 55.228] | (1900/1673/33) | 3605
[51.072, 55.241] | (1901/1673/33) | 3606
[51.057, 55.226] | (1901/1674/33) | 3607
[51.043, 55.211] | (1901/1675/33) | 3608
[51.029, 55.196] | (1901/1676/33) | 3609
[51.042, 55.208] | (1902/1676/33) | 3610
[51.028, 55.193] | (1902/1677/33) | 3611
[51.041, 55.206] | (1903/1677/33) | 3612
[51.054, 55.218] | (1904/1677/33) | 3613
[51.068, 55.231] | (1905/1677/33) | 3614
[51.053, 55.216] | (1905/1678/33) | 3615
[51.039, 55.201] | (1905/1679/33) | 3616
[51.052, 55.214] | (1906/1679/33) | 3617
[51.038, 55.199] | (1906/1680/33) | 3618
[51.051, 55.211] | (1907/1680/33) | 3619
[51.037, 55.196] | (1907/1681/33) | 3620
[51.050, 55.209] | (1908/1681/33) | 3621
[51.036, 55.194] | (1908/1682/33) | 3622
[51.021, 55.179] | (1908/1683/33) | 3623
[51.035, 55.191] | (1909/1683/33) | 3624
[51.048, 55.204] | (1910/1683/33) | 3625
[51.061, 55.216] | (1911/1683/33) | 3626
[51.047, 55.201] | (1911/1684/33) | 3627
[51.033, 55.186] | (1911/1685/33) | 3628
[51.018, 55.172] | (1911/1686/33) | 3629
[51.032, 55.184] | (1912/1686/33) | 3630
[51.017, 55.169] | (1912/1687/33) | 3631
[51.031, 55.182] | (1913/1687/33) | 3632
[51.044, 55.194] | (1914/1687/33) | 3633
[51.030, 55.179] | (1914/1688/33) | 3634
[51.043, 55.192] | (1915/1688/33) | 3635
[51.056, 55.204] | (1916/1688/33) | 3636
[51.069, 55.217] | (1917/1688/33) | 3637
[51.083, 55.229] | (1918/1688/33) | 3638
[51.096, 55.242] | (1919/1688/33) | 3639
[51.082, 55.227] | (1919/1689/33) | 3640
[51.095, 55.239] | (1920/1689/33) | 3641
[51.081, 55.224] | (1920/1690/33) | 3642
[51.066, 55.210] | (1920/1691/33) | 3643
[51.079, 55.222] | (1921/1691/33) | 3644
[51.065, 55.207] | (1921/1692/33) | 3645
[51.051, 55.192] | (1921/1693/33) | 3646
[51.064, 55.205] | (1922/1693/33) | 3647
[51.050, 55.190] | (1922/1694/33) | 3648
[51.063, 55.202] | (1923/1694/33) | 3649
[51.049, 55.188] | (1923/1695/33) | 3650
[51.062, 55.200] | (1924/1695/33) | 3651
[51.048, 55.185] | (1924/1696/33) | 3652
[51.061, 55.198] | (1925/1696/33) | 3653
[51.074, 55.210] | (1926/1696/33) | 3654
[51.060, 55.195] | (1926/1697/33) | 3655
[51.073, 55.208] | (1927/1697/33) | 3656
[51.059, 55.193] | (1927/1698/33) | 3657
[51.045, 55.178] | (1927/1699/33) | 3658
[51.058, 55.190] | (1928/1699/33) | 3659
[51.071, 55.203] | (1929/1699/33) | 3660
[51.057, 55.188] | (1929/1700/33) | 3661
[51.043, 55.173] | (1929/1701/33) | 3662
[51.029, 55.158] | (1929/1702/33) | 3663
[51.015, 55.171] | (1929/1702/34) | 3664
[51.028, 55.183] | (1930/1702/34) | 3665
[51.041, 55.196] | (1931/1702/34) | 3666
[51.027, 55.181] | (1931/1703/34) | 3667
[51.013, 55.166] | (1931/1704/34) | 3668
[51.026, 55.178] | (1932/1704/34) | 3669
[51.012, 55.164] | (1932/1705/34) | 3670
[51.025, 55.176] | (1933/1705/34) | 3671
[51.011, 55.161] | (1933/1706/34) | 3672
[51.024, 55.174] | (1934/1706/34) | 3673
[51.037, 55.186] | (1935/1706/34) | 3674
[51.050, 55.198] | (1936/1706/34) | 3675
[51.063, 55.211] | (1937/1706/34) | 3676
[51.049, 55.196] | (1937/1707/34) | 3677
[51.062, 55.208] | (1938/1707/34) | 3678
[51.048, 55.194] | (1938/1708/34) | 3679
[51.034, 55.179] | (1938/1709/34) | 3680
[51.047, 55.191] | (1939/1709/34) | 3681
[51.033, 55.177] | (1939/1710/34) | 3682
[51.019, 55.162] | (1939/1711/34) | 3683
[51.032, 55.174] | (1940/1711/34) | 3684
[51.018, 55.160] | (1940/1712/34) | 3685
[51.004, 55.145] | (1940/1713/34) | 3686
[51.017, 55.157] | (1941/1713/34) | 3687
[51.003, 55.143] | (1941/1714/34) | 3688
[51.016, 55.155] | (1942/1714/34) | 3689
[51.029, 55.167] | (1943/1714/34) | 3690
[51.042, 55.179] | (1944/1714/34) | 3691
[51.055, 55.192] | (1945/1714/34) | 3692
[51.041, 55.177] | (1945/1715/34) | 3693
[51.054, 55.189] | (1946/1715/34) | 3694
[51.040, 55.175] | (1946/1716/34) | 3695
[51.026, 55.160] | (1946/1717/34) | 3696
[51.039, 55.172] | (1947/1717/34) | 3697
[51.025, 55.158] | (1947/1718/34) | 3698
[51.038, 55.170] | (1948/1718/34) | 3699
[51.024, 55.155] | (1948/1719/34) | 3700
[51.010, 55.141] | (1948/1720/34) | 3701
[51.023, 55.153] | (1949/1720/34) | 3702
[51.009, 55.138] | (1949/1721/34) | 3703
[51.022, 55.151] | (1950/1721/34) | 3704
[51.008, 55.136] | (1950/1722/34) | 3705
[51.021, 55.148] | (1951/1722/34) | 3706
[51.007, 55.134] | (1951/1723/34) | 3707
[51.020, 55.146] | (1952/1723/34) | 3708
[51.006, 55.131] | (1952/1724/34) | 3709
[51.019, 55.144] | (1953/1724/34) | 3710
[51.032, 55.156] | (1954/1724/34) | 3711
[51.045, 55.168] | (1955/1724/34) | 3712
[51.031, 55.154] | (1955/1725/34) | 3713
[51.017, 55.139] | (1955/1726/34) | 3714
[51.030, 55.151] | (1956/1726/34) | 3715
[51.043, 55.164] | (1957/1726/34) | 3716
[51.029, 55.149] | (1957/1727/34) | 3717
[51.042, 55.161] | (1958/1727/34) | 3718
[51.055, 55.173] | (1959/1727/34) | 3719
[51.068, 55.186] | (1960/1727/34) | 3720
[51.054, 55.171] | (1960/1728/34) | 3721
[51.040, 55.157] | (1960/1729/34) | 3722
[51.026, 55.142] | (1960/1730/34) | 3723
[51.012, 55.127] | (1960/1731/34) | 3724
[51.025, 55.140] | (1961/1731/34) | 3725
[51.038, 55.152] | (1962/1731/34) | 3726
[51.051, 55.164] | (1963/1731/34) | 3727
[51.064, 55.176] | (1964/1731/34) | 3728
[51.050, 55.162] | (1964/1732/34) | 3729
[51.063, 55.174] | (1965/1732/34) | 3730
[51.049, 55.159] | (1965/1733/34) | 3731
[51.062, 55.172] | (1966/1733/34) | 3732
[51.048, 55.157] | (1966/1734/34) | 3733
[51.061, 55.169] | (1967/1734/34) | 3734
[51.074, 55.181] | (1968/1734/34) | 3735
[51.087, 55.194] | (1969/1734/34) | 3736
[51.099, 55.206] | (1970/1734/34) | 3737
[51.086, 55.191] | (1970/1735/34) | 3738
[51.098, 55.203] | (1971/1735/34) | 3739
[51.111, 55.216] | (1972/1735/34) | 3740
[51.097, 55.201] | (1972/1736/34) | 3741
[51.110, 55.213] | (1973/1736/34) | 3742
[51.096, 55.199] | (1973/1737/34) | 3743
[51.083, 55.184] | (1973/1738/34) | 3744
[51.095, 55.196] | (1974/1738/34) | 3745
[51.108, 55.208] | (1975/1738/34) | 3746
[51.094, 55.194] | (1975/1739/34) | 3747
[51.081, 55.180] | (1975/1740/34) | 3748
[51.067, 55.165] | (1975/1741/34) | 3749
[51.080, 55.177] | (1976/1741/34) | 3750
[51.092, 55.189] | (1977/1741/34) | 3751
[51.105, 55.201] | (1978/1741/34) | 3752
[51.118, 55.214] | (1979/1741/34) | 3753
[51.131, 55.226] | (1980/1741/34) | 3754
[51.117, 55.211] | (1980/1742/34) | 3755
[51.103, 55.197] | (1980/1743/34) | 3756
[51.116, 55.209] | (1981/1743/34) | 3757
[51.102, 55.194] | (1981/1744/34) | 3758
[51.115, 55.207] | (1982/1744/34) | 3759
[51.101, 55.192] | (1982/1745/34) | 3760
[51.114, 55.204] | (1983/1745/34) | 3761
[51.127, 55.216] | (1984/1745/34) | 3762
[51.113, 55.202] | (1984/1746/34) | 3763
[51.099, 55.187] | (1984/1747/34) | 3764
[51.085, 55.173] | (1984/1748/34) | 3765
[51.072, 55.185] | (1984/1748/35) | 3766
[51.084, 55.197] | (1985/1748/35) | 3767
[51.071, 55.183] | (1985/1749/35) | 3768
[51.057, 55.168] | (1985/1750/35) | 3769
[51.070, 55.180] | (1986/1750/35) | 3770
[51.056, 55.166] | (1986/1751/35) | 3771
[51.069, 55.178] | (1987/1751/35) | 3772
[51.081, 55.190] | (1988/1751/35) | 3773
[51.094, 55.202] | (1989/1751/35) | 3774
[51.080, 55.188] | (1989/1752/35) | 3775
[51.067, 55.174] | (1989/1753/35) | 3776
[51.053, 55.159] | (1989/1754/35) | 3777
[51.066, 55.171] | (1990/1754/35) | 3778
[51.078, 55.183] | (1991/1754/35) | 3779
[51.091, 55.195] | (1992/1754/35) | 3780
[51.104, 55.207] | (1993/1754/35) | 3781
[51.117, 55.219] | (1994/1754/35) | 3782
[51.129, 55.231] | (1995/1754/35) | 3783
[51.116, 55.217] | (1995/1755/35) | 3784
[51.102, 55.203] | (1995/1756/35) | 3785
[51.088, 55.188] | (1995/1757/35) | 3786
[51.074, 55.174] | (1995/1758/35) | 3787
[51.087, 55.186] | (1996/1758/35) | 3788
[51.073, 55.172] | (1996/1759/35) | 3789
[51.060, 55.157] | (1996/1760/35) | 3790
[51.072, 55.169] | (1997/1760/35) | 3791
[51.059, 55.155] | (1997/1761/35) | 3792
[51.045, 55.141] | (1997/1762/35) | 3793
[51.031, 55.127] | (1997/1763/35) | 3794
[51.044, 55.139] | (1998/1763/35) | 3795
[51.030, 55.124] | (1998/1764/35) | 3796
[51.043, 55.136] | (1999/1764/35) | 3797
[51.029, 55.122] | (1999/1765/35) | 3798
